word,count,normalized_count
arner,48349,3.941278204037983e-05
bozen,48345,3.940952134981412e-05
capua,48341,3.9406260659248406e-05
alavi,48341,3.9406260659248406e-05
siast,48338,3.9403815141324125e-05
dicer,48336,3.940218479604127e-05
lenni,48317,3.938669651585415e-05
gamws,48315,3.938506617057129e-05
esops,48309,3.938017513472273e-05
talpa,48306,3.937772961679844e-05
takai,48303,3.937528409887416e-05
lyrae,48296,3.936957789038417e-05
ifrog,48293,3.936713237245989e-05
herps,48292,3.9366317199818456e-05
ewers,48288,3.936305650925275e-05
dacey,48280,3.935653512812133e-05
mgmnt,48276,3.9353274437555615e-05
furze,48262,3.934186202057563e-05
guana,48251,3.933289512151993e-05
cpted,48243,3.932637374038851e-05
calas,48237,3.9321482704539946e-05
globl,48232,3.931740684133281e-05
maite,48228,3.93141461507671e-05
haast,48223,3.931007028755996e-05
vende,48219,3.930680959699425e-05
alang,48219,3.930680959699425e-05
kanak,48213,3.930191856114568e-05
inchs,48212,3.9301103388504255e-05
torey,48208,3.929784269793854e-05
borth,48207,3.929702752529712e-05
koret,48198,3.928969097152427e-05
fales,48196,3.9288060626241414e-05
liesl,48191,3.928398476303428e-05
hefcw,48190,3.928316959039285e-05
sadar,48187,3.9280724072468565e-05
wuxga,48183,3.927746338190286e-05
outen,48182,3.927664820926143e-05
iccat,48180,3.927501786397857e-05
tubos,48175,3.9270942000771436e-05
hartt,48175,3.9270942000771436e-05
rayna,48173,3.926931165548858e-05
sampa,48162,3.926034475643288e-05
lyson,48162,3.926034475643288e-05
pichu,48160,3.9258714411150025e-05
modce,48153,3.925300820266003e-05
menem,48153,3.925300820266003e-05
hores,48151,3.9251377857377177e-05
mukti,48141,3.92432261309629e-05
vindt,48132,3.9235889577190054e-05
dills,48131,3.923507440454862e-05
rueil,48126,3.9230998541341486e-05
quaye,48126,3.9230998541341486e-05
beltz,48123,3.9228553023417206e-05
diand,48120,3.9226107505492925e-05
weezy,48119,3.9225292332851493e-05
whens,48116,3.922284681492721e-05
cbnrm,48114,3.922121646964436e-05
rpcvs,48113,3.922040129700293e-05
arnab,48103,3.921224957058865e-05
tetto,48101,3.92106192253058e-05
senat,48100,3.920980405266437e-05
lenth,48100,3.920980405266437e-05
gakes,48088,3.920002198096724e-05
azeez,48082,3.9195130945118674e-05
hanly,48080,3.9193500599835824e-05
nairu,48069,3.918453370078012e-05
ruach,48066,3.918208818285584e-05
diffe,48061,3.9178012319648695e-05
plann,48057,3.917475162908299e-05
dutty,48055,3.9173121283800134e-05
keena,48053,3.917149093851728e-05
vames,48051,3.916986059323442e-05
janny,48039,3.916007852153729e-05
disap,48032,3.91543723130473e-05
rools,48028,3.915111162248159e-05
wormy,48023,3.914703575927445e-05
ponys,48023,3.914703575927445e-05
nrotc,48016,3.914132955078446e-05
sergt,48003,3.9130732306445904e-05
alata,48003,3.9130732306445904e-05
elahi,48000,3.912828678852162e-05
actas,48000,3.912828678852162e-05
gaule,47999,3.912747161588019e-05
libia,47997,3.9125841270597336e-05
instl,47997,3.9125841270597336e-05
pacap,47996,3.912502609795591e-05
geste,47991,3.912095023474877e-05
gzmes,47989,3.911931988946592e-05
jessa,47987,3.911768954418306e-05
datin,47982,3.9113613680975926e-05
bretz,47963,3.90981254007888e-05
gajes,47962,3.909731022814737e-05
dayer,47957,3.9093234364940235e-05
edito,47956,3.9092419192298804e-05
wurtz,47953,3.908997367437452e-05
teers,47950,3.908752815645024e-05
maadi,47947,3.908508263852596e-05
xxxxs,47944,3.9082637120601675e-05
slank,47932,3.9072855048904545e-05
milia,47922,3.906470332249027e-05
abkit,47922,3.906470332249027e-05
eecue,47921,3.906388814984884e-05
sulph,47919,3.906225780456599e-05
baset,47913,3.905736676871742e-05
loots,47910,3.905492125079314e-05
hydes,47905,3.9050845387586005e-05
pryme,47884,3.903372676211603e-05
peltz,47884,3.903372676211603e-05
lubec,47879,3.9029650898908884e-05
perls,47877,3.9028020553626034e-05
nubra,47877,3.9028020553626034e-05
samme,47874,3.902557503570175e-05
naptr,47872,3.902394469041889e-05
denni,47869,3.902149917249461e-05
rawle,47867,3.9019868827211754e-05
kalra,47867,3.9019868827211754e-05
lorac,47866,3.901905365457033e-05
gqmes,47860,3.901416261872176e-05
folle,47844,3.900111985645892e-05
modan,47841,3.899867433853464e-05
apted,47832,3.899133778476179e-05
nanfa,47826,3.898644674891323e-05
sipho,47817,3.897911019514038e-05
wangi,47813,3.897584950457467e-05
nouri,47807,3.897095846872611e-05
alava,47802,3.896688260551897e-05
jasig,47793,3.895954605174612e-05
zenas,47791,3.8957915706463265e-05
orick,47788,3.8955470188538985e-05
leuba,47787,3.895465501589755e-05
gamss,47786,3.895383984325613e-05
carya,47784,3.895220949797327e-05
gioie,47779,3.8948133634766136e-05
spese,47776,3.894568811684185e-05
idapa,47776,3.894568811684185e-05
paten,47772,3.894242742627614e-05
guter,47763,3.8935090872503294e-05
gamds,47763,3.8935090872503294e-05
uscgc,47755,3.892856949137187e-05
kaper,47739,3.8915526729109035e-05
aitoc,47725,3.890411431212905e-05
apfel,47724,3.890329913948762e-05
gwmes,47721,3.890085362156334e-05
cappo,47705,3.8887810859300496e-05
paran,47696,3.888047430552765e-05
mvies,47688,3.887395292439623e-05
kurti,47688,3.887395292439623e-05
oleta,47686,3.8872322579113374e-05
jytte,47684,3.887069223383052e-05
kleid,47676,3.88641708526991e-05
ccsid,47674,3.8862540507416245e-05
bolli,47673,3.886172533477481e-05
rajat,47662,3.8852758435719115e-05
duden,47658,3.88494977451534e-05
mddev,47646,3.8839715673456274e-05
syrus,47645,3.883890050081484e-05
hewit,47642,3.883645498289056e-05
sharq,47639,3.883400946496628e-05
silts,47638,3.883319429232485e-05
psort,47627,3.882422739326915e-05
roble,47626,3.882341222062772e-05
arkan,47584,3.878917496968776e-05
sparx,47578,3.87842839338392e-05
fhcrc,47578,3.87842839338392e-05
roids,47575,3.8781838415914915e-05
lvttl,47575,3.8781838415914915e-05
libdb,47570,3.877776255270778e-05
dehli,47568,3.877613220742492e-05
nrich,47562,3.877124117157636e-05
kifer,47548,3.8759828754596375e-05
celes,47542,3.875493771874781e-05
usair,47537,3.875086185554067e-05
ruffo,47524,3.874026461120211e-05
trary,47523,3.8739449438560685e-05
latus,47517,3.8734558402712116e-05
yermo,47511,3.8729667366863555e-05
bohan,47510,3.8728852194222124e-05
smets,47508,3.8727221848939274e-05
depor,47503,3.872314598573213e-05
diani,47501,3.872151564044928e-05
nonny,47498,3.8719070122524994e-05
komme,47497,3.871825494988357e-05
davia,47490,3.871254874139358e-05
korat,47485,3.870847287818644e-05
hegde,47484,3.870765770554501e-05
namie,47478,3.870276666969645e-05
erkan,47476,3.870113632441359e-05
kosse,47461,3.868890873479218e-05
hilar,47448,3.867831149045362e-05
agavi,47439,3.867097493668077e-05
ifric,47438,3.867015976403935e-05
aldea,47423,3.865793217441793e-05
nandy,47418,3.865385631121079e-05
fante,47397,3.8636737685740815e-05
rhyno,47396,3.863592251309939e-05
muzny,47393,3.86334769951751e-05
daddr,47387,3.862858595932654e-05
rouyn,47386,3.862777078668511e-05
desea,47373,3.8617173542346556e-05
noweb,47372,3.8616358369705125e-05
modcb,47366,3.861146733385656e-05
heger,47362,3.860820664329085e-05
robic,47361,3.8607391470649427e-05
ladwp,47359,3.860576112536657e-05
siwis,47358,3.860494595272514e-05
mikli,47355,3.860250043480086e-05
glady,47349,3.85976093989523e-05
dytek,47349,3.85976093989523e-05
prese,47337,3.858782732725516e-05
benko,47329,3.8581305946123743e-05
xhost,47327,3.857967560084089e-05
elmos,47321,3.8574784564992326e-05
haken,47302,3.85592962848052e-05
incra,47299,3.8556850766880916e-05
tiden,47298,3.855603559423949e-05
grece,47284,3.8544623177259506e-05
capco,47284,3.8544623177259506e-05
hajek,47283,3.8543808004618075e-05
emend,47283,3.8543808004618075e-05
obata,47277,3.8538916968769513e-05
shutt,47276,3.853810179612808e-05
jairo,47276,3.853810179612808e-05
marzi,47275,3.853728662348666e-05
toonz,47270,3.853321076027952e-05
aisin,47268,3.8531580414996665e-05
golpe,47267,3.853076524235523e-05
silvo,47264,3.852831972443095e-05
twere,47258,3.852342868858239e-05
penry,47257,3.852261351594096e-05
coron,47255,3.8520983170658104e-05
leavy,47254,3.852016799801668e-05
morus,47244,3.8512016271602406e-05
guell,47243,3.8511201098960974e-05
etime,47242,3.851038592631955e-05
mutoh,47241,3.850957075367812e-05
cauca,47238,3.850712523575384e-05
keese,47237,3.850631006311241e-05
flyte,47235,3.850467971782956e-05
tangs,47230,3.850060385462242e-05
teulu,47227,3.849815833669813e-05
culty,47215,3.8488376265001e-05
felgi,47211,3.848511557443529e-05
nacha,47206,3.8481039711228155e-05
suono,47204,3.84794093659453e-05
sorby,47200,3.847614867537959e-05
gobos,47193,3.84704424668896e-05
tropi,47181,3.846066039519247e-05
arhus,47179,3.8459030049909615e-05
knaus,47171,3.845250866877819e-05
liiga,47160,3.844354176972249e-05
baixo,47159,3.844272659708106e-05
trode,47157,3.8441096251798205e-05
chope,47156,3.844028107915678e-05
chiou,47156,3.844028107915678e-05
musks,47139,3.8426423144252514e-05
sutor,47130,3.8419086590479666e-05
bucko,47129,3.8418271417838234e-05
teske,47127,3.8416641072555385e-05
unice,47126,3.8415825899913954e-05
kuzma,47125,3.841501072727253e-05
wajda,47121,3.841175003670682e-05
skive,47114,3.8406043828216824e-05
clods,47107,3.840033761972683e-05
artex,47106,3.839952244708541e-05
blagg,47098,3.839300106595398e-05
hexyl,47095,3.83905555480297e-05
uhura,47077,3.8375882440484004e-05
bicol,47076,3.837506726784258e-05
wdiff,47063,3.836447002350402e-05
dobre,47063,3.836447002350402e-05
boten,47061,3.836283967822116e-05
sahra,47054,3.835713346973117e-05
floes,47050,3.8353872779165465e-05
okies,47044,3.8348981743316897e-05
nydia,47044,3.8348981743316897e-05
kente,47041,3.8346536225392616e-05
weier,47039,3.834490588010976e-05
elink,47038,3.834409070746833e-05
kydex,47037,3.8343275534826904e-05
bruel,47037,3.8343275534826904e-05
flaco,47036,3.834246036218548e-05
awsat,47034,3.834083001690262e-05
geesh,47033,3.834001484426119e-05
sindi,47021,3.833023277256406e-05
lipan,47010,3.832126587350836e-05
pluie,47002,3.831474449237694e-05
licia,47002,3.831474449237694e-05
defic,46998,3.831148380181123e-05
creal,46994,3.830822311124552e-05
zerbe,46993,3.830740793860409e-05
jaxen,46993,3.830740793860409e-05
unrev,46990,3.830496242067981e-05
renga,46990,3.830496242067981e-05
mirar,46988,3.8303332075396954e-05
tency,46984,3.830007138483124e-05
maton,46979,3.8295995521624106e-05
maked,46978,3.829518034898268e-05
vicco,46977,3.829436517634125e-05
somma,46976,3.8293550003699825e-05
sanpf,46974,3.829191965841697e-05
fsize,46972,3.829028931313411e-05
boler,46971,3.828947414049269e-05
rtrim,46969,3.828784379520983e-05
holen,46969,3.828784379520983e-05
khadi,46957,3.82780617235127e-05
enkei,46957,3.82780617235127e-05
biagi,46956,3.827724655087127e-05
diazo,46955,3.827643137822985e-05
athyn,46923,3.8250345853704164e-05
warre,46901,3.823241205559276e-05
soyer,46895,3.822752101974419e-05
boeck,46874,3.8210402394274214e-05
istra,46864,3.820225066785994e-05
famis,46864,3.820225066785994e-05
kraai,46862,3.8200620322577085e-05
teluk,46857,3.819654445936995e-05
idina,46855,3.819491411408709e-05
frede,46846,3.818757756031424e-05
hsize,46843,3.818513204238996e-05
esate,46842,3.818431686974853e-05
poron,46839,3.818187135182425e-05
demis,46831,3.817534997069283e-05
ceder,46829,3.817371962540998e-05
asobi,46826,3.8171274107485696e-05
mousy,46820,3.816638307163713e-05
asaps,46819,3.8165567898995704e-05
ketan,46815,3.816230720842999e-05
mabee,46814,3.816149203578857e-05
colly,46813,3.8160676863147136e-05
ariki,46804,3.815334030937429e-05
unmil,46788,3.8140297547111445e-05
jezel,46788,3.8140297547111445e-05
harav,46776,3.8130515475414316e-05
itcra,46764,3.8120733403717186e-05
gwell,46763,3.811991823107576e-05
majus,46758,3.8115842367868625e-05
wavey,46745,3.8105245123530064e-05
eeboo,46743,3.810361477824721e-05
hitta,46741,3.810198443296435e-05
kamau,46740,3.810116926032293e-05
pirin,46738,3.809953891504007e-05
spatz,46736,3.8097908569757215e-05
membr,46721,3.8085680980135805e-05
berny,46711,3.8077529253721525e-05
nanga,46710,3.80767140810801e-05
rodes,46703,3.807100787259011e-05
arkko,46694,3.806367131881726e-05
voith,46685,3.805633476504441e-05
gcggg,46684,3.8055519592402985e-05
bizon,46684,3.8055519592402985e-05
ntrip,46675,3.8048183038630136e-05
kloot,46672,3.8045737520705856e-05
harks,46663,3.803840096693301e-05
zurek,46652,3.80294340678773e-05
cperl,46652,3.80294340678773e-05
jandl,46651,3.802861889523588e-05
frogg,46651,3.802861889523588e-05
iklan,46650,3.8027803722594446e-05
golgo,46644,3.8022912686745885e-05
unops,46641,3.80204671688216e-05
hrroi,46636,3.801639130561446e-05
nissl,46632,3.8013130615048755e-05
nhsda,46632,3.8013130615048755e-05
tbnid,46626,3.800823957920019e-05
zoner,46617,3.800090302542734e-05
fdata,46599,3.798622991788164e-05
zayas,46596,3.798378439995736e-05
eniro,46588,3.797726301882594e-05
wrnty,46587,3.797644784618451e-05
ariza,46586,3.797563267354309e-05
munis,46585,3.7974817500901655e-05
winns,46583,3.7973187155618806e-05
mlton,46582,3.7972371982977375e-05
anacs,46579,3.7969926465053094e-05
gists,46570,3.7962589911280245e-05
bagna,46570,3.7962589911280245e-05
yames,46564,3.795769887543168e-05
cwlth,46560,3.795443818486597e-05
macdv,46551,3.794710163109312e-05
ublas,46544,3.794139542260313e-05
ydynt,46542,3.7939765077320274e-05
cible,46521,3.7922646451850296e-05
onken,46512,3.791530989807745e-05
sakti,46511,3.791449472543602e-05
gohah,46511,3.791449472543602e-05
eieio,46508,3.7912049207511735e-05
grima,46499,3.790471265373889e-05
beany,46499,3.790471265373889e-05
lebed,46496,3.7902267135814606e-05
wolrd,46490,3.7897376099966044e-05
bacci,46487,3.789493058204176e-05
rafer,46486,3.789411540940033e-05
jadis,46483,3.789166989147605e-05
llena,46470,3.788107264713749e-05
meers,46469,3.7880257474496066e-05
umich,46468,3.7879442301854634e-05
kikyo,46467,3.787862712921321e-05
dwane,46465,3.7876996783930354e-05
choys,46465,3.7876996783930354e-05
ditko,46460,3.787292092072322e-05
asimo,46452,3.78663995395918e-05
envtl,46451,3.786558436695037e-05
seyon,46442,3.785824781317752e-05
ition,46434,3.78517264320461e-05
geshi,46431,3.784928091412182e-05
ebusy,46431,3.784928091412182e-05
hally,46430,3.784846574148039e-05
curre,46421,3.784112918770754e-05
balai,46409,3.783134711601041e-05
agnet,46407,3.7829716770727556e-05
whttp,46404,3.7827271252803275e-05
sarek,46402,3.782564090752042e-05
ortak,46395,3.7819934699030426e-05
expec,46392,3.7817489181106146e-05
gimpy,46387,3.781341331789901e-05
tywyn,46383,3.78101526273333e-05
kalas,46378,3.780607676412616e-05
copac,46375,3.780363124620188e-05
salil,46361,3.7792218829221894e-05
xdiff,46359,3.779058848393904e-05
guice,46356,3.778814296601475e-05
encon,46346,3.777999123960048e-05
mmogs,46338,3.777346985846906e-05
linga,46335,3.777102434054477e-05
vised,46330,3.7766948477337635e-05
drost,46323,3.776124226884764e-05
hfile,46301,3.774330847073624e-05
somit,46296,3.77392326075291e-05
famsi,46295,3.773841743488767e-05
eprop,46294,3.773760226224625e-05
meems,46293,3.7736787089604816e-05
ayhem,46293,3.7736787089604816e-05
perio,46290,3.7734341571680535e-05
clann,46287,3.7731896053756254e-05
vatan,46265,3.7713962255644845e-05
yquem,46259,3.770907121979628e-05
consu,46255,3.770581052923057e-05
lizza,46254,3.7704995356589146e-05
riffe,46252,3.770336501130629e-05
mcafe,46250,3.7701734666023434e-05
xrays,46248,3.770010432074058e-05
retur,46248,3.770010432074058e-05
owers,46247,3.7699289148099154e-05
lamba,46244,3.7696843630174866e-05
isotc,46239,3.769276776696773e-05
varad,46230,3.768543121319488e-05
rehau,46202,3.766260637923491e-05
ncols,46196,3.765771534338635e-05
shuji,46195,3.765690017074492e-05
liska,46195,3.765690017074492e-05
mpack,46188,3.7651193962254924e-05
flork,46188,3.7651193962254924e-05
medak,46186,3.7649563616972075e-05
kines,46172,3.763815119999209e-05
hurra,46164,3.7631629818860665e-05
mayur,46158,3.7626738783012104e-05
megas,46157,3.762592361037067e-05
usdoc,46156,3.762510843772925e-05
groes,46156,3.762510843772925e-05
hosue,46152,3.7621847747163536e-05
goffe,46147,3.76177718839564e-05
anism,46146,3.761695671131497e-05
picta,46143,3.761451119339069e-05
bajas,46128,3.760228360376928e-05
gomme,46127,3.7601468431127845e-05
dayak,46126,3.760065325848642e-05
yanik,46122,3.759739256792071e-05
blyde,46119,3.759494704999643e-05
aphra,46107,3.75851649782993e-05
boote,46102,3.758108911509216e-05
lezbo,46096,3.7576198079243594e-05
kenaf,46083,3.756560083490504e-05
raben,46081,3.7563970489622184e-05
rixon,46076,3.755989462641505e-05
arney,46054,3.754196082830364e-05
nimue,46048,3.7537069792455076e-05
mbira,46043,3.753299392924793e-05
pixxx,46037,3.752810289339937e-05
ahvaz,46032,3.7524027030192234e-05
fuddy,46030,3.752239668490938e-05
apvma,46029,3.752158151226795e-05
nehra,46027,3.75199511669851e-05
thill,46026,3.7519135994343666e-05
fseog,46025,3.751832082170224e-05
carth,46024,3.751750564906081e-05
panwa,46018,3.751261461321225e-05
delll,46013,3.750853875000511e-05
elsey,46006,3.750283254151512e-05
lyden,46004,3.750120219623226e-05
panga,46002,3.749957185094941e-05
jakki,46001,3.7498756678307976e-05
lehey,45990,3.748978977925228e-05
phobl,45985,3.748571391604514e-05
fehbp,45978,3.748000770755515e-05
werts,45974,3.7476747016989436e-05
ining,45970,3.7473486326423724e-05
dbmss,45967,3.7471040808499444e-05
afcea,45952,3.7458813218878027e-05
pagea,45951,3.74579980462366e-05
nohup,45949,3.7456367700953746e-05
dohme,45946,3.7453922183029465e-05
mdlug,45939,3.744821597453947e-05
vetri,45930,3.7440879420766624e-05
tocol,45927,3.743843390284234e-05
moler,45927,3.743843390284234e-05
lejos,45926,3.743761873020091e-05
pigot,45924,3.7435988384918056e-05
meres,45920,3.743272769435235e-05
soupe,45916,3.742946700378664e-05
mamut,45916,3.742946700378664e-05
erben,45915,3.7428651831145214e-05
bonis,45914,3.742783665850378e-05
warng,45913,3.742702148586236e-05
litig,45897,3.7413978723599516e-05
qamar,45892,3.740990286039238e-05
uxmal,45873,3.739441458020526e-05
swizz,45863,3.738626285379098e-05
yipee,45858,3.738218699058384e-05
qtdir,45858,3.738218699058384e-05
dorsi,45857,3.7381371817942415e-05
sabia,45854,3.737892630001813e-05
wapda,45846,3.737240491888671e-05
sucko,45846,3.737240491888671e-05
polie,45845,3.7371589746245286e-05
carse,45840,3.736751388303814e-05
tunku,45836,3.736425319247244e-05
pavla,45826,3.735610146605816e-05
humpy,45823,3.7353655948133876e-05
cymer,45822,3.735284077549245e-05
muglo,45817,3.7348764912285315e-05
abela,45817,3.7348764912285315e-05
kasim,45813,3.73455042217196e-05
silkk,45811,3.734387387643675e-05
nucci,45809,3.734224353115389e-05
nfsmw,45809,3.734224353115389e-05
grell,45808,3.7341428358512466e-05
intan,45805,3.733898284058818e-05
bungs,45792,3.7328385596249625e-05
imhof,45790,3.732675525096677e-05
ccrma,45788,3.732512490568391e-05
krash,45787,3.732430973304249e-05
mkdoc,45781,3.731941869719392e-05
codie,45777,3.7316158006628214e-05
roose,45767,3.7308006280213934e-05
ctors,45761,3.730311524436537e-05
namse,45755,3.7298224208516805e-05
keybo,45752,3.7295778690592524e-05
bembo,45752,3.7295778690592524e-05
peces,45731,3.7278660065122546e-05
imada,45730,3.7277844892481114e-05
saiga,45727,3.7275399374556834e-05
kalil,45725,3.727376902927398e-05
palet,45716,3.726643247550113e-05
lolit,45712,3.7263171784935424e-05
trigo,45704,3.7256650403804e-05
ricer,45703,3.7255835231162575e-05
cofab,45699,3.725257454059686e-05
stane,45697,3.725094419531401e-05
sabol,45687,3.724279246889973e-05
pieve,45687,3.724279246889973e-05
canam,45686,3.724197729625831e-05
shieh,45683,3.723953177833402e-05
uphpu,45681,3.7237901433051165e-05
pcode,45678,3.7235455915126884e-05
harjo,45678,3.7235455915126884e-05
unemp,45672,3.723056487927832e-05
tocar,45672,3.723056487927832e-05
hwnnw,45666,3.7225673843429755e-05
drozd,45665,3.722485867078833e-05
naess,45658,3.721915246229834e-05
skims,45654,3.7215891771732626e-05
erics,45651,3.7213446253808345e-05
roedy,45645,3.720855521795978e-05
tutus,45643,3.720692487267692e-05
afosr,45643,3.720692487267692e-05
kerem,45641,3.7205294527394065e-05
chapo,45640,3.720447935475264e-05
pmake,45635,3.72004034915455e-05
essig,45628,3.719469728305551e-05
ryley,45626,3.7193066937772655e-05
fania,45626,3.7193066937772655e-05
combr,45616,3.718491521135838e-05
kroft,45614,3.7183284866075525e-05
sabic,45612,3.718165452079267e-05
rearm,45604,3.7175133139661245e-05
comyn,45600,3.717187244909554e-05
freen,45592,3.7165351067964115e-05
marmo,45591,3.716453589532269e-05
vrede,45589,3.7162905550039835e-05
amena,45586,3.7160460032115554e-05
sosdg,45584,3.71588296868327e-05
oncle,45583,3.7158014514191267e-05
caber,45575,3.715149313305985e-05
nokya,45573,3.714986278777699e-05
mirek,45573,3.714986278777699e-05
naura,45567,3.714497175192843e-05
iloko,45567,3.714497175192843e-05
rcode,45564,3.7142526234004144e-05
eaker,45563,3.714171106136272e-05
hempz,45561,3.7140080716079864e-05
scana,45559,3.713845037079701e-05
demur,45556,3.713600485287273e-05
jerod,45555,3.7135189680231296e-05
afspc,45555,3.7135189680231296e-05
decus,45549,3.7130298644382734e-05
ploeg,45548,3.71294834717413e-05
micke,45544,3.71262227811756e-05
riner,45538,3.712133174532703e-05
lario,45531,3.7115625536837037e-05
dupin,45531,3.7115625536837037e-05
overo,45528,3.7113180018912756e-05
amora,45512,3.7100137256649914e-05
omada,45497,3.7087909667028504e-05
zeyad,45496,3.708709449438707e-05
mujhe,45492,3.708383380382136e-05
symud,45485,3.707812759533137e-05
nanab,45481,3.707486690476566e-05
yanez,45480,3.707405173212423e-05
addrs,45480,3.707405173212423e-05
noach,45478,3.7072421386841375e-05
ligas,45478,3.7072421386841375e-05
spazz,45477,3.707160621419995e-05
moten,45477,3.707160621419995e-05
isnar,45477,3.707160621419995e-05
barch,45472,3.7067530350992814e-05
nachr,45464,3.706100896986139e-05
xetex,45458,3.705611793401283e-05
medor,45452,3.705122689816426e-05
dwele,45451,3.7050411725522836e-05
arish,45447,3.7047151034957124e-05
vilka,45442,3.704307517174999e-05
pebeo,45438,3.7039814481184275e-05
jdike,45438,3.7039814481184275e-05
fiaif,45438,3.7039814481184275e-05
sysrq,45430,3.703329310005286e-05
coolo,45425,3.702921723684572e-05
sahai,45424,3.702840206420429e-05
latki,45420,3.7025141373638584e-05
acats,45416,3.702188068307287e-05
megha,45414,3.7020250337790016e-05
faile,45412,3.701861999250716e-05
gible,45411,3.7017804819865735e-05
buget,45410,3.7016989647224304e-05
kriti,45409,3.701617447458288e-05
facep,45409,3.701617447458288e-05
biala,45389,3.6999871021754325e-05
vapro,45388,3.69990558491129e-05
milka,45384,3.699579515854719e-05
eebay,45384,3.699579515854719e-05
cornu,45380,3.6992534467981483e-05
ovitz,45373,3.698682825949149e-05
lycan,45369,3.698356756892578e-05
nouse,45368,3.698275239628435e-05
linha,45368,3.698275239628435e-05
optek,45355,3.697215515194579e-05
segap,45352,3.696970963402151e-05
aprsd,45348,3.69664489434558e-05
incwm,45340,3.6959927562324376e-05
woexp,45339,3.695911238968295e-05
patte,45332,3.695340618119296e-05
miete,45331,3.6952591008551534e-05
easie,45329,3.695096066326868e-05
lloro,45328,3.695014549062725e-05
attys,45326,3.694851514534439e-05
wagar,45323,3.694606962742011e-05
gered,45323,3.694606962742011e-05
meder,45316,3.694036341893012e-05
jecfa,45310,3.6935472383081556e-05
divid,45306,3.6932211692515844e-05
sigle,45301,3.692813582930871e-05
onoff,45295,3.692324479346014e-05
acier,45292,3.692079927553586e-05
memex,45282,3.6912647549121585e-05
rovos,45269,3.6902050304783024e-05
invar,45261,3.6895528923651607e-05
risse,45259,3.689389857836875e-05
lunds,45253,3.688900754252018e-05
dango,45253,3.688900754252018e-05
veure,45250,3.68865620245959e-05
shahn,45250,3.68865620245959e-05
attal,45242,3.688004064346448e-05
jebco,45241,3.687922547082305e-05
gille,45240,3.687841029818163e-05
tansu,45235,3.6874334434974485e-05
kasal,45226,3.686699788120164e-05
thale,45218,3.686047650007022e-05
ebbay,45218,3.686047650007022e-05
chone,45213,3.685640063686308e-05
alexz,45213,3.685640063686308e-05
ratko,45212,3.685558546422166e-05
womwn,45205,3.6849879255731665e-05
rasco,45203,3.684824891044881e-05
travl,45199,3.6844988219883096e-05
whorf,45184,3.6832760630261686e-05
luvin,45181,3.68303151123374e-05
prodn,45180,3.6829499939695974e-05
dpsch,45180,3.6829499939695974e-05
piani,45176,3.682623924913026e-05
tagle,45175,3.682542407648884e-05
kalev,45175,3.682542407648884e-05
jpnic,45173,3.682379373120598e-05
snasw,45172,3.682297855856455e-05
kirsh,45170,3.68213482132817e-05
ingin,45158,3.6811566141584564e-05
ibrox,45157,3.681075096894314e-05
segar,45150,3.680504476045315e-05
italk,45142,3.679852337932173e-05
tftpd,45140,3.6796893034038874e-05
dbgss,45137,3.6794447516114586e-05
sader,45134,3.6792001998190306e-05
gamay,45134,3.6792001998190306e-05
minoa,45131,3.6789556480266025e-05
linkz,45130,3.6788741307624593e-05
juden,45126,3.678548061705889e-05
trowa,45124,3.678385027177603e-05
lobar,45124,3.678385027177603e-05
ulver,45120,3.678058958121032e-05
aceee,45116,3.6777328890644615e-05
osawa,45093,3.675857991989178e-05
norev,45092,3.675776474725035e-05
milab,45085,3.6752058538760356e-05
jonty,45085,3.6752058538760356e-05
blohm,45085,3.6752058538760356e-05
kexec,45081,3.674879784819465e-05
gcube,45078,3.6746352330270363e-05
jacen,45076,3.674472198498751e-05
laons,45075,3.674390681234608e-05
rybka,45073,3.674227646706323e-05
ovule,45073,3.674227646706323e-05
aicte,45072,3.67414612944218e-05
johar,45066,3.6736570258573234e-05
xnull,45061,3.67324943953661e-05
dency,45055,3.672760335951753e-05
sabir,45054,3.6726788186876105e-05
majer,45051,3.6724342668951824e-05
styne,45049,3.672271232366897e-05
alent,45049,3.672271232366897e-05
cygni,45047,3.672108197838611e-05
shatz,45044,3.671863646046183e-05
icode,45042,3.6717006115178975e-05
norbu,45041,3.6716190942537544e-05
didja,45034,3.671048473404755e-05
hopps,45030,3.6707224043481846e-05
anees,45030,3.6707224043481846e-05
iubmb,45029,3.6706408870840414e-05
kaede,45020,3.6699072317067565e-05
lamed,45011,3.669173576329472e-05
bivvy,45002,3.6684399209521875e-05
smpeg,45001,3.668358403688044e-05
mixte,44992,3.6676247483107594e-05
garak,44990,3.6674617137824745e-05
hulks,44989,3.6673801965183314e-05
gradd,44979,3.666565023876904e-05
sjsas,44971,3.6659128857637616e-05
brcko,44971,3.6659128857637616e-05
kosky,44969,3.665749851235477e-05
wynns,44962,3.6651792303864774e-05
tesch,44954,3.664527092273335e-05
ebisu,44949,3.664119505952621e-05
nmsqt,44943,3.6636304023677645e-05
telep,44938,3.663222816047051e-05
tulse,44937,3.6631412987829084e-05
vimrc,44930,3.662570677933909e-05
modjo,44930,3.662570677933909e-05
mifid,44924,3.662081574349052e-05
kanta,44899,3.660043642745484e-05
vidix,44894,3.6596360564247696e-05
tenny,44893,3.659554539160627e-05
quyen,44889,3.659228470104056e-05
mirus,44887,3.65906543557577e-05
xliff,44885,3.6589024010474854e-05
pries,44883,3.6587393665192e-05
